"id","word_en","word_de","part_of_speech","topic","status","correct_streak","times_seen","wrong_count","half_count","last_seen","last_result","difficulty","notes"
"seed-906","the counterargument","das Gegenargument","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-907","the claim","die Behauptung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-908","the assumption","die Annahme","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-909","the conclusion","die Schlussfolgerung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-910","the perspective","die Perspektive","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-911","the point of view","der Standpunkt","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-912","the compromise","der Kompromiss","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-913","the conflict","der Konflikt","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-914","the influence","der Einfluss","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-915","the impact","die Auswirkung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-916","the measure","die Maßnahme","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-917","the risk","das Risiko","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-918","the chance","die Chance","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-919","the challenge","die Herausforderung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-920","the demand","die Forderung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-921","the supply","das Angebot","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-922","the need","der Bedarf","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-923","the society","die Gesellschaft","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-924","the population","die Bevölkerung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-925","the integration","die Integration","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-926","the education","die Bildung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-927","the equality","die Gleichberechtigung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-928","the sustainability","die Nachhaltigkeit","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-929","the climate protection","der Klimaschutz","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-930","the energy","die Energie","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-931","the renewable energy","die erneuerbare Energie","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-932","the consumption","der Verbrauch","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-933","the resource","die Ressource","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-934","the waste","der Abfall","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-935","the pollution","die Verschmutzung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-936","the responsibility in society","die Verantwortung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-937","the participation","die Beteiligung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-938","the decision making","die Entscheidungsfindung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-939","the requirement in general","die Anforderung","noun","abstrakt","new","0","0","0","0","","","B2",""
"seed-940","to claim","behaupten","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-941","to assume","annehmen","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-942","to conclude","schlussfolgern","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-943","to point out","hinweisen auf","phrase","abstrakt","new","0","0","0","0","","","B2",""
"seed-944","to emphasize","betonen","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-945","to criticize","kritisieren","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-946","to support","unterstützen","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-947","to demand","fordern","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-948","to promote","fördern","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-949","to prevent","verhindern","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-950","to enable","ermöglichen","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-951","to limit","einschränken","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-952","to increase","erhöhen","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-953","to reduce","verringern","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-954","to replace","ersetzen","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-955","to participate","sich beteiligen","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-956","to contribute","beitragen","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-957","to take into account","berücksichtigen","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-958","to distinguish","unterscheiden","verb","abstrakt","new","0","0","0","0","","","B2",""
"seed-959","to relate to","sich beziehen auf","phrase","abstrakt","new","0","0","0","0","","","B2",""
"seed-960","convincing","überzeugend","adjective","abstrakt","new","0","0","0","0","","","B2",""
"seed-961","controversial","umstritten","adjective","abstrakt","new","0","0","0","0","","","B2",""
"seed-962","sustainable","nachhaltig","adjective","abstrakt","new","0","0","0","0","","","B2",""
"seed-963","social","sozial","adjective","abstrakt","new","0","0","0","0","","","B2",""
"seed-964","economic","wirtschaftlich","adjective","abstrakt","new","0","0","0","0","","","B2",""
"seed-965","political","politisch","adjective","abstrakt","new","0","0","0","0","","","B2",""
"seed-966","legal","rechtlich","adjective","abstrakt","new","0","0","0","0","","","B2",""
"seed-967","environmentally friendly","umweltfreundlich","adjective","abstrakt","new","0","0","0","0","","","B2",""
"seed-968","limited","begrenzt","adjective","abstrakt","new","0","0","0","0","","","B2",""
"seed-969","necessary in general","erforderlich","adjective","abstrakt","new","0","0","0","0","","","B2",""
"seed-970","on the one hand","einerseits","adverb","abstrakt","new","0","0","0","0","","","B2",""
"seed-971","on the other hand","andererseits","adverb","abstrakt","new","0","0","0","0","","","B2",""
"seed-972","in addition","außerdem","adverb","abstrakt","new","0","0","0","0","","","B2",""
"seed-973","however","allerdings","adverb","abstrakt","new","0","0","0","0","","","B2",""
"seed-974","nevertheless","dennoch","adverb","abstrakt","new","0","0","0","0","","","B2",""
"seed-975","consequently","folglich","adverb","abstrakt","new","0","0","0","0","","","B2",""
"seed-976","the appointment reminder","die Terminerinnerung","noun","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-977","the waiting room","das Wartezimmer","noun","alltag","mastered","3","7","2","3","2026-06-18","correct","B1",""
"seed-978","the entrance","der Eingang","noun","alltag","mastered","3","4","1","1","2026-06-18","correct","B1",""
"seed-979","the exit from a building","der Ausgang","noun","alltag","mastered","3","6","1","2","2026-07-14","correct","B1",""
"seed-980","the floor in a building","die Etage","noun","alltag","mastered","3","9","4","0","2026-06-24","correct","B1",""
"seed-981","the stairs","die Treppe","noun","alltag","mastered","3","7","1","3","2026-06-24","correct","B1",""
"seed-982","the information desk","die Information","noun","alltag","mastered","3","7","2","2","2026-06-18","correct","B1",""
"seed-983","the sign","das Schild","noun","alltag","mastered","3","7","3","1","2026-06-17","correct","B1",""
"seed-984","the instruction","die Anweisung","noun","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-985","the notice","der Hinweis","noun","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-986","the opening time","die Öffnungszeit","noun","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-987","the closing time","die Schließzeit","noun","alltag","learning","1","1","0","0","2026-06-08","correct","B1",""
"seed-988","the lost property office","das Fundbüro","noun","alltag","mastered","3","8","3","0","2026-07-05","correct","B1",""
"seed-989","the lost item","der verlorene Gegenstand","noun","alltag","mastered","3","11","4","1","2026-07-01","correct","B1",""
"seed-990","the emergency exit","der Notausgang","noun","alltag","learning","1","1","0","0","2026-06-09","correct","B1",""
"seed-991","the meeting point","der Treffpunkt","noun","alltag","learning","1","1","0","0","2026-06-09","correct","B1",""
"seed-992","to stand in line","sich anstellen","verb","alltag","learning","2","3","1","0","2026-06-18","correct","B1",""
"seed-993","to ask for directions","nach dem Weg fragen","phrase","alltag","mastered","3","8","3","0","2026-07-11","correct","B1",""
"seed-994","to follow a sign","einem Schild folgen","phrase","alltag","mastered","3","10","4","0","2026-07-07","correct","B1",""
"seed-995","to show an ID","einen Ausweis zeigen","phrase","alltag","mastered","3","8","4","0","2026-07-05","correct","B1",""
"seed-996","to pick something up","etwas abholen","phrase","alltag","mastered","3","3","1","0","2026-06-18","correct","B1",""
"seed-997","to drop something off","etwas abgeben","phrase","alltag","mastered","3","6","2","0","2026-07-12","correct","B1",""
"seed-998","to be on time","rechtzeitig da sein","phrase","alltag","mastered","3","9","3","0","2026-07-14","correct","B1",""
"seed-999","nearby","in der Nähe","phrase","alltag","learning","1","2","0","0","2026-07-13","correct","B1",""
"seed-1000","on the left","auf der linken Seite","phrase","alltag","mastered","3","6","2","0","2026-07-12","correct","B1",""
"seed-1001","on the right","auf der rechten Seite","phrase","alltag","mastered","3","12","6","3","2026-06-18","correct","B1",""
"seed-128","the apple","der Apfel","noun","alltag","mastered","4","31","2","7","2026-07-21","correct","A1",""
"seed-129","the bread","das Brot","noun","alltag","mastered","3","23","2","1","2026-07-16","correct","A1",""
"seed-131","the coffee","der Kaffee","noun","alltag","mastered","4","26","2","1","2026-07-21","correct","A1",""
"seed-132","the milk","die Milch","noun","alltag","mastered","4","24","4","4","2026-07-22","correct","A1",""
"seed-133","the cheese","der Käse","noun","alltag","learning","2","16","3","1","2026-07-22","correct","A1",""
"seed-134","the egg","das Ei","noun","alltag","mastered","7","22","6","1","2026-07-18","correct","A1",""
"seed-135","the rice","der Reis","noun","alltag","mastered","3","28","7","5","2026-07-17","correct","A1",""
"seed-136","the money","das Geld","noun","alltag","mastered","3","5","2","0","2026-07-11","correct","A1",""
"seed-137","the house","das Haus","noun","alltag","mastered","6","16","5","0","2026-07-17","correct","A1",""
"seed-138","the street","die Straße","noun","alltag","mastered","3","24","2","0","2026-07-22","wrong","A1",""
"seed-139","the city","die Stadt","noun","alltag","mastered","4","23","5","2","2026-07-17","correct","A1",""
"seed-140","the day","der Tag","noun","alltag","mastered","9","10","1","0","2026-07-17","correct","A1",""
"seed-141","the week","die Woche","noun","alltag","mastered","4","10","3","1","2026-07-18","correct","A1",""
"seed-142","the morning","der Morgen","noun","alltag","mastered","3","6","3","0","2026-07-16","correct","A1",""
"seed-143","the evening","der Abend","noun","alltag","mastered","9","19","1","1","2026-07-22","correct","A1",""
"seed-144","the name","der Name","noun","alltag","mastered","3","3","1","0","2026-07-12","correct","A1",""
"seed-145","the person","die Person","noun","alltag","mastered","14","17","0","3","2026-07-22","correct","A1",""
"seed-146","the child","das Kind","noun","alltag","learning","1","4","1","0","2026-07-15","correct","A1",""
"seed-147","the woman","die Frau","noun","alltag","mastered","3","4","1","1","2026-07-17","correct","A1",""
"seed-148","the man","der Mann","noun","alltag","mastered","3","3","1","0","2026-07-12","correct","A1",""
"seed-149","to eat","essen","verb","alltag","mastered","14","14","0","0","2026-07-21","correct","A1",""
"seed-150","to drink","trinken","verb","alltag","mastered","3","4","0","3","2026-07-22","half","A1",""
"seed-151","to buy","kaufen","verb","alltag","mastered","6","14","0","5","2026-07-21","correct","A1",""
"seed-152","to have","haben","verb","alltag","mastered","3","8","2","0","2026-07-17","correct","A1",""
"seed-153","to be","sein","verb","alltag","learning","1","5","2","0","2026-07-17","correct","A1",""
"seed-154","to live","wohnen","verb","alltag","mastered","11","11","0","0","2026-07-21","correct","A1",""
"seed-155","to come","kommen","verb","alltag","mastered","7","9","1","0","2026-07-21","correct","A1",""
"seed-156","to go","gehen","verb","alltag","mastered","3","5","3","0","2026-07-20","correct","A1",""
"seed-157","good","gut","adjective","alltag","mastered","3","3","1","0","2026-07-15","correct","A1",""
"seed-158","bad","schlecht","adjective","alltag","mastered","6","8","0","1","2026-07-21","correct","A1",""
"seed-159","small","klein","adjective","alltag","mastered","3","4","0","3","2026-07-22","half","A1",""
"seed-160","big","groß","adjective","alltag","learning","2","7","1","2","2026-07-21","correct","A1",""
"seed-161","new","neu","adjective","alltag","learning","2","4","0","1","2026-07-21","correct","A1",""
"seed-162","old","alt","adjective","alltag","mastered","3","3","1","0","2026-07-16","correct","A1",""
"seed-163","today","heute","adverb","alltag","learning","2","2","0","0","2026-07-18","correct","A1",""
"seed-164","tomorrow","morgen","adverb","alltag","mastered","3","1","1","0","2026-07-22","wrong","A1",""
"1ed3136e-3d39-485b-b413-46ab241b018e","the bicycle","das Fahrrad","noun","transport","new","0","0","0","0","","","A1",""
"9da8630e-861e-4839-8b9b-68093b2429da","the taxi","das Taxi","noun","transport","new","0","0","0","0","","","A1",""
"a488fc90-6d11-45ab-83eb-aab66c62f7bd","the ticket","die Fahrkarte","noun","transport","new","0","0","0","0","","","A1",""
"532a3b6e-f4f7-41cd-a076-cb61e48ef844","to walk","laufen","verb","transport","new","0","0","0","0","","","A1",""
"d1a3acfa-6938-459d-9809-65200070aed7","left","links","adverb","transport","new","0","0","0","0","","","A1",""
"2694256a-ba0b-490d-a03e-08de115c0e7f","right","rechts","adverb","transport","new","0","0","0","0","","","A1",""
"c1b88301-14cf-4e57-bc88-28a5c47c8e0a","sick","krank","adjective","gesundheit","new","0","0","0","0","","","A1",""
"f4aee1c2-c645-4c40-89b9-279179c0b5ab","the ticket","das Ticket","noun","alltag","learning","2","4","1","0","2026-07-17","correct","B1","From Story Mode: Anruf beim Kundenservice"
"6e949806-dfb2-4195-9218-12fab87f22f2","technical team","die Technik","noun","alltag","learning","2","5","1","1","2026-07-17","correct","B1","From Story Mode: Anruf beim Kundenservice"
"536a9d13-6862-4eb4-a7a1-f01c46678bfb","the waiter","der Kellner","noun","freizeit","learning","1","3","1","0","2026-06-17","correct","A2","From Story Mode: Die Reservierung im Restaurant"
"17abc5f1-c3e7-43d4-9f25-af4a46f6e898","wrong","falsch","adjective","freizeit","learning","0","1","0","0","2026-06-11","correct","A2","From Story Mode: Die Reservierung im Restaurant"
"36b9ac02-ce37-48cc-83ff-7e7a5868e705","training times","die Trainingszeiten","noun","freizeit","new","0","0","0","0","","","B1","From Story Mode: Der erste Abend im Verein"
"95dd10e1-4bd2-4e5b-bab0-48d779da606f","to introduce oneself","sich vorstellen","verb","freizeit","new","0","0","0","0","","","B1","From Story Mode: Der erste Abend im Verein"
"cff6e0b5-7e13-4ac0-9aef-d54c686c3922","the member","das Mitglied","noun","freizeit","new","0","0","0","0","","","B1","From Story Mode: Der erste Abend im Verein"
"8eeb7a72-093c-4052-a4dd-a225a5cb4192","the bank card","die Bankkarte","noun","alltag","learning","0","1","0","0","2026-06-15","correct","A2","From Story Mode: Die Bankkarte funktioniert nicht"
"0ec00946-dd96-4030-9d7e-04e14bc1376b","to work","funktionieren","verb","alltag","learning","0","1","0","0","2026-06-15","correct","A2","From Story Mode: Die Bankkarte funktioniert nicht"
"28a2bce2-0961-4bea-b23e-6cab5b43bfca","to try","probieren","verb","alltag","learning","0","1","0","0","2026-06-15","correct","A2","From Story Mode: Die Bankkarte funktioniert nicht"
"abec22ee-0476-479f-923c-5a26e305ca6b","cash","bar","adverb","alltag","mastered","3","1","0","0","2026-06-15","correct","A2","From Story Mode: Die Bankkarte funktioniert nicht"
"824e5f69-7eb8-479a-a992-7d89b2d90cce","the stairwell","das Treppenhaus","noun","alltag","learning","0","1","0","0","2026-06-15","correct","A2","From Story Mode: Das Paket beim Nachbarn"
"56296972-bfe9-49a4-bf49-ae43f1d73989","to ring the bell","klingeln","verb","alltag","learning","0","1","0","0","2026-06-15","correct","A2","From Story Mode: Das Paket beim Nachbarn"
"8bb1cca7-6e2b-4842-89c5-6987e519de90","friendly","freundlich","adjective","alltag","mastered","3","1","0","0","2026-06-15","correct","A2","From Story Mode: Das Paket beim Nachbarn"
"6ce5da7e-2d91-4dca-92c5-d1c6fc10ef64","the sugar","der Zucker","noun","freizeit","learning","0","1","0","0","2026-06-16","correct","A1","From Story Mode: Zucker im Café"
"befbd1e2-b6ac-46d6-87e4-ef738b56389e","the waitress","die Kellnerin","noun","freizeit","learning","0","1","0","0","2026-06-16","correct","A1","From Story Mode: Zucker im Café"
"7c98a6ed-e20d-4372-914b-666bbc416a10","better","besser","adjective","freizeit","mastered","3","1","0","0","2026-06-16","correct","A1","From Story Mode: Zucker im Café"
"00e7222d-2106-40a1-a864-ca0f46e2e032","to ask for","fragen nach","phrase","freizeit","learning","0","1","0","0","2026-06-16","correct","A1","From Story Mode: Zucker im Café"
"9634a41b-15e4-4611-bb4e-2b9b8a098c2d","the hairdresser","der Friseur","noun","alltag","new","0","0","0","0","","","A2","From Story Mode: Beim Friseur"
"9617ecca-59a6-4a54-bb56-f4cb1b0f37b0","the ends","die Spitzen","noun","alltag","new","0","0","0","0","","","A2","From Story Mode: Beim Friseur"
"2a156c1f-a05c-4685-89a9-4fcc992d3263","the cut","der Schnitt","noun","alltag","new","0","0","0","0","","","A2","From Story Mode: Beim Friseur"
"45cde10b-f901-4c10-8173-3464440a9f2f","the dessert","der Nachtisch","noun","freizeit","learning","0","1","0","0","2026-06-17","correct","A2","From Story Mode: Ein Abendessen bei Freunden"
"54918942-92c1-426d-acb6-5304a882b13c","to taste good","schmecken","verb","freizeit","learning","0","1","0","0","2026-06-17","correct","A2","From Story Mode: Ein Abendessen bei Freunden"
"75befe1e-d152-4e42-a7f9-ae1c0b19ae42","the library","die Bibliothek","noun","freizeit","learning","0","1","0","0","2026-07-08","correct","A2","From Story Mode: Ein Buch ausleihen"
"3dd80cdc-ca5f-453c-b481-d9cc292944fd","to borrow","ausleihen","verb","freizeit","learning","0","1","0","0","2026-07-08","correct","A2","From Story Mode: Ein Buch ausleihen"
"ea65ff77-b924-4a32-82fd-d98b012dea8c","the library card","der Bibliotheksausweis","noun","freizeit","learning","0","1","0","0","2026-07-08","correct","A2","From Story Mode: Ein Buch ausleihen"
"5c9e8862-fb5f-437d-b939-ba91a83f7c99","the novel","der Roman","noun","freizeit","learning","0","1","0","0","2026-07-08","correct","A2","From Story Mode: Ein Buch ausleihen"
"f5be3253-d92e-42c0-a2b4-961a179a21a0","utility bill","die Nebenkostenabrechnung","noun","alltag","learning","2","6","1","1","2026-07-21","correct","B1","From Story Mode: Die Nebenkostenabrechnung"
"724ee25b-25fb-48b2-949a-18acf253f18b","higher","höher","adjective","alltag","learning","1","2","0","0","2026-07-17","correct","B1","From Story Mode: Die Nebenkostenabrechnung"
"2e359434-9165-47a6-9115-3ab683d6fd56","factual","sachlich","adjective","alltag","mastered","3","6","2","0","2026-07-21","correct","B1","From Story Mode: Die Nebenkostenabrechnung"
"753bb513-4eea-488e-86c4-48672c70b822","property management","die Hausverwaltung","noun","alltag","learning","2","4","1","0","2026-07-21","correct","B1","From Story Mode: Die Nebenkostenabrechnung"
"879e14fb-7231-4101-9699-dd0cf56caea7","the desk","der Schreibtisch","noun","alltag","learning","2","4","1","0","2026-07-21","correct","B1","From Story Mode: Die verspätete Lieferung"
"79bd535b-a058-4130-b0e8-e53c89badaa3","the retailer","der Händler","noun","alltag","learning","2","4","1","0","2026-07-21","correct","B1","From Story Mode: Die verspätete Lieferung"
"2466a180-15e8-41d1-a6c3-e1c591c23170","follow-up question","die Nachfrage","noun","alltag","learning","1","3","0","1","2026-07-19","correct","B1","From Story Mode: Die verspätete Lieferung"
"15d793f1-7ed5-43b5-ab57-e38d86cc86e5","delivery date","der Liefertermin","noun","alltag","learning","2","4","1","0","2026-07-21","correct","B1","From Story Mode: Die verspätete Lieferung"
"8d8a401d-167a-4d88-8ac0-94d263b3baed","the boss","die Chefin","noun","arbeit","mastered","3","1","0","0","2026-06-18","correct","A2","From Story Mode: Krankmeldung am Morgen"
"e1a2ac2c-4497-4aa3-8c4f-7a27ffe97f1a","to call","anrufen","verb","arbeit","learning","0","1","0","0","2026-06-18","correct","A2","From Story Mode: Krankmeldung am Morgen"
"403d9a53-5ed5-41b7-82ba-48efdc2d6b27","cannot","kann nicht","phrase","arbeit","learning","0","1","0","0","2026-06-18","correct","A2","From Story Mode: Krankmeldung am Morgen"
"3aea6c64-0a22-47b1-8b75-24ff1ef31efc","the strength","die Stärke","noun","arbeit","learning","2","4","1","0","2026-07-21","correct","B1","From Story Mode: Das Vorstellungsgespräch"
"1ee53ca7-0889-4e19-aee0-6efe3e179adb","the laundry room","der Waschraum","noun","haushalt","learning","0","1","0","0","2026-06-20","correct","A2","From Story Mode: Die Waschmaschine ist besetzt"
"9075859d-86a8-4b15-b7a5-b0dc763e0d3c","occupied","besetzt","adjective","haushalt","learning","0","1","0","0","2026-06-20","correct","A2","From Story Mode: Die Waschmaschine ist besetzt"
"09965ab5-7954-4e99-98b0-b3478d515032","the headphones","der Kopfhörer","noun","alltag","learning","1","3","0","1","2026-07-19","correct","B1","From Story Mode: Eine ruhige Beschwerde"
"46b504bb-4cac-41fc-9c70-8adfc63a74aa","electronics store","der Elektronikladen","noun","alltag","mastered","3","9","4","1","2026-07-20","correct","B1","From Story Mode: Eine ruhige Beschwerde"
"58136d5c-77b8-4d99-86ad-a396872f0f57","off","aus","adjective","haushalt","mastered","4","4","0","0","2026-07-09","correct","B1","From Context Drill: In der Wohnung ist die Heizung ___."
"5f6efeaf-12b6-46f6-9975-2d03e21ad669","repaired","repariert","adjective","haushalt","mastered","4","4","0","0","2026-07-09","correct","B1","From Context Drill: In der Wohnung ist die Heizung ___."
"b0f57c9e-96b8-4c4e-bdaf-4618d8c1c45a","transfer","überweisen","verb","alltag","mastered","6","6","0","0","2026-07-09","correct","B1","From Context Drill: Die Rechnung muss ich noch ___."
"df517898-dad9-4e60-af73-f4abdc2122e9","filled out","ausgefüllt","phrase","behörden","mastered","3","3","0","0","2026-07-09","correct","B1","From Context Drill: Das Formular ist noch nicht ___."
"433d5e38-1b45-4470-9ed5-17da03ec1811","experience","Erfahrung","adjective","arbeit","mastered","3","4","0","0","2026-07-09","correct","B1","From Context Drill: Für diese Stelle braucht man ___."
"9129b59b-ec87-48ff-9d7e-482bb8121e1f","reliability","Zuverlässigkeit","adjective","arbeit","mastered","3","4","0","0","2026-07-09","correct","B1","From Context Drill: Für diese Stelle braucht man ___."
"8681b08e-583f-4b57-b5f0-f15c9a3fbd44","a skill","eine Fähigkeit","phrase","arbeit","mastered","3","4","0","0","2026-07-09","correct","B1","From Context Drill: Für diese Stelle braucht man ___."
"3c0a58ca-fb16-48f4-a068-58656876bf0d","delay","Verspätung","adjective","transport","learning","2","4","0","0","2026-07-09","correct","B1","From Context Drill: Der Zug hat heute ___."
"40cfd902-fec9-4a88-a993-ea4ee9da7bd9","a disruption","eine Störung","phrase","transport","mastered","3","9","2","1","2026-07-16","correct","B1","From Context Drill: Der Zug hat heute ___."
"08eac4ef-3d26-4818-9cfb-a393bf2818dc","arrange","vereinbaren","verb","alltag","learning","2","2","0","0","2026-07-09","correct","A2","From Context Drill: Ich muss den Termin ___."
"9f7e61bf-d273-46a7-9134-209f82965930","fever","Fieber","adjective","gesundheit","learning","2","2","0","0","2026-07-09","correct","A2","From Context Drill: Ich habe seit gestern ___."
"93c90e1f-3e22-40c5-9437-fb2fdfbe85af","pain","Schmerzen","verb","gesundheit","learning","2","2","0","0","2026-07-09","correct","A2","From Context Drill: Ich habe seit gestern ___."
"ef5d3662-c6e0-4cab-8c5e-79997988a397","moving box","der Umzugskarton","noun","alltag","learning","2","6","0","3","2026-07-17","correct","B1","From Story Mode: Kisten vor dem Umzug"
"d97dfb0d-0d1b-4643-843a-7710a8f21abb","kitchen utensils","die Küchenutensilien","noun","alltag","learning","2","4","1","0","2026-07-12","correct","B1","From Story Mode: Kisten vor dem Umzug"
"7d00c4d4-33c6-42e4-be4d-44bd8f5d1721","to label","beschriften","verb","alltag","mastered","3","10","2","0","2026-07-21","correct","B1","From Story Mode: Kisten vor dem Umzug"
"9799782e-23a1-4c04-bb7a-93e68ed52141","clearer","deutlicher","adjective","alltag","mastered","3","8","3","0","2026-07-21","correct","B1","From Story Mode: Kisten vor dem Umzug"
"63cbd248-8a32-4218-b01b-f8234d3a9d51","the cup","die Tasse","noun","alltag","learning","0","1","0","0","2026-06-27","correct","B1","From Story Mode: Kisten vor dem Umzug"
"fbb2531d-ea5c-474b-a31b-112107204ca6","the contents","der Inhalt","noun","alltag","learning","2","5","1","1","2026-07-13","correct","B1","From Story Mode: Im Fundbüro"
"5f78bbfd-5dd5-4dcd-8b75-d42ef4ca380f","the health insurance card","die Gesundheitskarte","noun","gesundheit","learning","0","1","0","0","2026-06-29","correct","B1","From Story Mode: Die Überweisung zum Facharzt"
"a77240c3-c0d8-4048-abb8-a4b74a5fe248","the sweater","der Pullover","noun","alltag","learning","0","1","0","0","2026-06-29","correct","A2","From Story Mode: Die Rückgabe im Laden"
"2275158a-4805-4c89-8331-c78e2b717f40","too small","zu klein","adjective","alltag","learning","0","1","0","0","2026-06-29","correct","A2","From Story Mode: Die Rückgabe im Laden"
"45776885-e6f0-4665-ad91-b0bf16b39ff6","digital prescription","das digitale Rezept","noun","gesundheit","new","0","0","0","0","","","B1","From Story Mode: Das digitale Rezept"
"769566d9-b21c-479f-a75d-ba2b100930c6","the system","das System","noun","gesundheit","new","0","0","0","0","","","B1","From Story Mode: Das digitale Rezept"
"ebba354a-d259-4319-921f-1174e2fedad6","to appear","erscheinen","verb","gesundheit","new","0","0","0","0","","","B1","From Story Mode: Das digitale Rezept"
"cba6a3a7-42e2-4708-bbd1-2fb0c3ae8f5e","briefly","kurz","adverb","gesundheit","new","0","0","0","0","","","B1","From Story Mode: Das digitale Rezept"
"64c44fa4-8002-4690-8894-95ab72d407d1","the daycare","die Kita","noun","alltag","learning","0","1","0","0","2026-06-30","correct","A2","From Story Mode: Eine E-Mail von der Kita"
"1ca8df15-32d6-4647-9977-e42454abaaee","the educator","die Erzieherin","noun","alltag","learning","0","1","0","0","2026-06-30","correct","A2","From Story Mode: Eine E-Mail von der Kita"
"2150537a-57ca-489b-a426-4ed22c7a22ec","the list","die Liste","noun","alltag","learning","0","1","0","0","2026-06-30","correct","A2","From Story Mode: Eine E-Mail von der Kita"
"0a365f47-8c2a-4a51-af16-8347f7f43279","to hand in","abgeben","verb","alltag","learning","0","1","0","0","2026-06-30","correct","A2","From Story Mode: Eine E-Mail von der Kita"
"6fd925c8-9225-47e8-8abd-d7084ed3585d","to pack","einpacken","verb","freizeit","new","0","0","0","0","","","A2","From Story Mode: Der Rucksack für den Ausflug"
"aa07d18c-03e8-47a9-a7a9-8f44b6df59c7","glad","froh","adjective","freizeit","new","0","0","0","0","","","A2","From Story Mode: Der Rucksack für den Ausflug"
"44f4bdaf-1064-4bfc-8410-06fc8fee8c51","the rejection","die Absage","noun","arbeit","new","0","0","0","0","","","B2","From Story Mode: Eine Absage nach der Bewerbung"
"a66e9f25-c4f3-4dcd-8327-8b2deb56ac0d","the recruiter","die Recruiterin","noun","arbeit","new","0","0","0","0","","","B2","From Story Mode: Eine Absage nach der Bewerbung"
"b4946180-890e-44bd-8a7d-f08e41f2cdc9","helpful","hilfreich","adjective","arbeit","new","0","0","0","0","","","B2","From Story Mode: Eine Absage nach der Bewerbung"
"2a3fba5d-71ed-42fe-be39-6b564e9d9515","the seat","der Platz","noun","freizeit","new","0","0","0","0","","","A1","From Story Mode: Der Platz im Kino"
"acfe6df0-e469-4514-a610-75afc8895526","the row","die Reihe","noun","freizeit","new","0","0","0","0","","","A1","From Story Mode: Der Platz im Kino"
"79326f12-56c6-46ae-b034-7de0f8b66c17","on time","rechtzeitig","adverb","freizeit","new","0","0","0","0","","","A1","From Story Mode: Der Platz im Kino"
"b0944d29-3840-4f91-8c44-617d69306eea","the account number","die Kontonummer","noun","alltag","learning","1","2","0","0","2026-07-13","correct","B1","From Story Mode: Die falsche Überweisung"
